Name,Offcd ,Wk_S,Wk_E,Jbt
官员姓名,官员代码,任期起始时间,任期结束时间,职位名称
阿勒布斯拜·拉合木,0000000015,1966.10,1972.11,参加工作，任托里县中学教师
阿勒布斯拜·拉合木,0000000015,1972.11,1973.06,加入中国共产党
阿勒布斯拜·拉合木,0000000015,1973.06,1975.08,任托里县团委书记
阿勒布斯拜·拉合木,0000000015,1975.08,1980.04,任塔城地区团委副书记
阿勒布斯拜·拉合木,0000000015,1980.04,1983.06,任塔城地区种牛场党委书记
阿勒布斯拜·拉合木,0000000015,1983.06,1986.00,任塔城地委副书记
阿勒布斯拜·拉合木,0000000015,1986.00,1993.06,兼任塔城地委党校校长、地委政法委书记
阿勒布斯拜·拉合木,0000000015,1993.06,1997.01,任塔城地委副书记、行署专员
阿勒布斯拜·拉合木,0000000015,1997.01,1998.01,任自治区化工厅党委副书记、厅长
阿勒布斯拜·拉合木,0000000015,1998.01,1998.03,任伊犁哈萨克自治州党委副书记、副州长、代理州长
阿勒布斯拜·拉合木,0000000015,1998.03,2001.06,任伊犁哈萨克自治州党委副书记、州长
阿勒布斯拜·拉合木,0000000015,2001.06,2008.01,任自治区党委委员，新疆生产建设兵团党委常委、副司令员
阿勒布斯拜·拉合木,0000000015,2008.01,2012.01,当选为新疆维吾尔自治区人大常委会副主任
阿勒布斯拜·拉合木,0000000015,2012.01,,接受阿勒布斯拜·拉合木辞去自治区第十一届人民代表大会常务委员会副主任和财政经济委员会主任委员职务
阿木冬·尼牙孜,0000000016,1949.10,1960.12,任新疆省、新疆维吾尔自治区轮台县塔尔拉克小学教员
阿木冬·尼牙孜,0000000016,1960.12,1962.12,任中共轮台县委书记处书记
阿木冬·尼牙孜,0000000016,1962.12,1966.01,任新疆维吾尔自治区商业厅副厅长、供销社副主任
阿木冬·尼牙孜,0000000016,1966.01,1967.03,任新疆维吾尔自治区乌鲁木齐市市长
阿木冬·尼牙孜,0000000016,1967.03,1977.11,任乌鲁木齐市革委会副主任、主任，中共乌鲁木齐市委副书记、书记，乌鲁木齐市军区生产办公室主任
阿木冬·尼牙孜,0000000016,1977.11,1978.03,任中共新疆维吾尔自治区委常委
阿木冬·尼牙孜,0000000016,1978.03,1979.09,任中共新疆维吾尔自治区委常委、新疆维吾尔自治区革委会副主任、共青团新疆维吾尔自治区委书记
阿木冬·尼牙孜,0000000016,1979.09,1983.04,任中共新疆维吾尔自治区委常委、新疆维吾尔自治区人民政府副主席
阿木冬·尼牙孜,0000000016,1983.04,1985.12,任中共新疆维吾尔自治区委常委、自治区委政法委书记
阿木冬·尼牙孜,0000000016,1985.12,1993.01,任中共新疆维吾尔自治区委副书记、新疆维吾尔自治区人大常委会主任
阿木冬·尼牙孜,0000000016,1993.01,2003.01,任新疆维吾尔自治区人大常委会主任
艾学峰,0000000024,1983.09,1987.07,东北工学院计算机科学与工程系计算机科学专业学生
艾学峰,0000000024,1987.07,1989.09,辽宁印刷研究所助理工程师
艾学峰,0000000024,1989.09,1992.02,中国人民银行研究生部货币银行学专业研究生
艾学峰,0000000024,1992.02,1992.05,建设银行总行干部
艾学峰,0000000024,1992.05,1995.12,国务院港澳办一司副主任科员
艾学峰,0000000024,1995.12,1998.10,国务院港澳办香港经济司副处长
艾学峰,0000000024,1998.10,2001.12,国务院港澳办香港经济司副司长
艾学峰,0000000024,2001.12,2004.03,国务院港澳办政研司副司长
艾学峰,0000000024,2004.03,2010.11,国务院港澳办政研司司长
艾学峰,0000000024,2010.11,2011.02,中共韶关市委副书记，副市长、代市长、市政府党组书记
艾学峰,0000000024,2011.02,2015.04,中共韶关市委副书记，市长、市政府党组书记
艾学峰,0000000024,2015.04,,深圳市人民政府副市长、党组成员
安桂武,0000000027,1986.09,1990.09,哈尔滨工业大学管理学院工业管理工程专业学生
安桂武,0000000027,1990.09,1993.07,哈尔滨工业大学管理学院系统工程专业研究生（其间：1991.09-1992.09任全国学联驻会执行主席）
安桂武,0000000027,1993.07,1994.09,共青团中央实业发展部干部（其间：1993.08－1994.09挂职任共青团中央高新技术产业发展中心廊坊科技园区总经理助理）
安桂武,0000000027,1994.09,1998.11,共青团中央办公厅副主任科员、主任科员、副处级干事
安桂武,0000000027,1998.11,2001.12,共青团中央统战部青联办公室主任
安桂武,0000000027,2001.12,2005.01,共青团中央统战部副部长
安桂武,0000000027,2005.01,2009.06,共青团中央统战部部长（其间：2003.10－2005.08在长江商学院工商管理专业在职学习，获工商管理硕士学位）
安桂武,0000000027,2008.09,2008.11,在中央党校地厅干部进修班学习
安桂武,0000000027,2009.06,2010.04,吉林省吉林市委副书记（正厅长级）
安桂武,0000000027,2010.04,2011.12,吉林省旅游局长、党组书记
安桂武,0000000027,2011.12,2012.01,吉林省白城市委副书记、副市长、代市长
安桂武,0000000027,2012.01,2015.10,吉林省白城市委副书记、市长
安桂武,0000000027,2015.10,2015.11,吉林省发展和改革委员会党组书记
安桂武,0000000027,2015.11,,吉林省发展和改革委员会主任、党组书记
安启元,0000000034,1956.00,1973.05,参加工作后，历任石油部西安地质调查处助理技术员、技术员、松辽石油勘探局地质队队长、大庆石油会战指挥部第一采油指挥部计划科副科长、科长、油矿矿长、井下作业处处长、党委书记。
安启元,0000000034,1973.05,1977.08,历任石油部地球物理勘探局局长、党委第一副书记
安启元,0000000034,1977.08,1988.06,任国家地震局副局长、党组副书记、局长、党组书记
安启元,0000000034,1988.06,1992.10,历任中共陕西省委常委、西安市委书记、中共陕西省委副书记
安启元,0000000034,1992.10,1994.11,当选为中共中央纪律检查委员会委员、常委
安启元,0000000034,1994.11,1997.01,任中共陕西省委书记、省军区党委第一书记
安启元,0000000034,1997.01,  ,任陕西省政协主席
安世银,0000000036,1971.10,1975.09,东阿县牛角店公社牛角店片长、三圈管理区书记
安世银,0000000036,1975.09,1976.06,东阿县牛店公社革委会副主
安世银,0000000036,1976.06,1976.10,中共东阿县牛店公社党委副书记
安世银,0000000036,1976.10,1979.09,中共东阿县委常委、高集乡党委书记、革委会主任
安世银,0000000036,1979.09,1980.08,中共东阿县委常委、姜楼乡党委副书记兼管委会主任
安世银,0000000036,1980.08,1982.08,山东大学经济系干修科学员
安世银,0000000036,1982.08,1983.12,山东省东阿县经委主任
安世银,0000000036,1983.12,1987.02,中共东阿县委常委、宣传部长
安世银,0000000036,1987.02,1991.08,中共东阿县委委员、副县长
安世银,0000000036,1991.08,1993.01,中共东阿县委常委、副县长
安世银,0000000036,1993.01,1993.02,中共阳谷县委副书记、副县长、代县长
安世银,0000000036,1993.02,1995.02,中共阳谷县委副书记、县长
安世银,0000000036,1995.02,1997.12,中共阳谷县委书记
安世银,0000000036,1997.12,2000.11,中共滨州地委副书记
安世银,0000000036,2000.11,2002.12,中共滨州市委副书记
安世银,0000000036,2002.12,2003.02,中共滨州市委副书记、代市长
安世银,0000000036,2003.02,2006.12,中共滨州市委副书记、市长、市政府党组书记
安世银,0000000036,2006.12,2013.03,中共山东省委党校常务副校长
巴殿璞,0000000045,1988.05,1993.03,先后担任盘锦市委副书记，市委副书记、第一副市长
巴殿璞,0000000045,1993.03,1998.03,任盘锦市市长
巴殿璞,0000000045,1998.03,1999.02,任盘锦市市委书记、市人大常委会主任
巴殿璞,0000000045,1999.02,2005.01,任市人大常委会主任
巴殿璞,0000000045,2005.01,,退休
巴图巴根,0000000048,1942.00,  ,毕业于嫩江省赉北县才立屯上公立小学毕业
巴图巴根,0000000048,1942.00,  ,在内蒙古乌兰浩特育成学院学习学院
巴图巴根,0000000048,1945.00,  ,在王爷庙参加内蒙古人民革命青年团，为内蒙古人民革命青年团的创始人之一
巴图巴根,0000000048,1945.10,  ,任乌兰浩特内蒙古人民革命青年团执行委员会委员、总务部部长、呼伦贝尔盟本部秘书长
巴图巴根,0000000048,1946.08,  ,加入中国共产党，任兴安盟喜扎嘎纳尔旗（科尔沁右翼前旗）减租减息群众工作团副团长，内蒙古人民革命青年团团委部长
巴图巴根,0000000048,1947.01,1949.03,任内蒙古人民自卫军第五师政治部副主任兼中国人民解放军驻呼伦贝尔盟骑兵独立九团政委（1947年5月，参加自治区成立的“五一”会议，当选为临时参议会议员）
巴图巴根,0000000048,1949.03,1949.12,任新民主主义青年团内蒙古自治区委员会委委员，新民主主义青年团内蒙古自治区委员会执行委员会委员，新民主主义青年团呼伦贝尔盟委员会书记
巴图巴根,0000000048,1949.12,1954.05,任内蒙古自治区呼伦贝尔盟委宣传部副部长，内蒙古自治区呼伦贝尔盟委委员，内蒙古自治区呼伦贝尔盟委秘书长，内蒙古自治区呼伦贝尔盟委宣传部部长，中共甘肃省巴彦浩特蒙古族自治州工委第二书记
巴图巴根,0000000048,1954.05,1955.01,任内蒙古自治区东部区党委宣传部副部长
巴图巴根,0000000048,1955.01,1956.01,任甘肃省阿拉善蒙古自治州（今内蒙古阿拉善盟）工委第二书记
巴图巴根,0000000048,1956.04,1956.11,国务院决定将甘肃省巴彦浩特蒙古自治州和额济纳旗合并，组成巴彦淖尔盟，划归内蒙古自治区
巴图巴根,0000000048,1956.11,1966.07,任内蒙古自治区巴彦淖尔盟委第一书记兼军分区政委
巴图巴根,0000000048,1966.07,1973.10,任内蒙古自治区呼和浩特市市委第一书记、市长，巴彦淖尔盟盟委书记
巴图巴根,0000000048,1973.10,1979.11,任内蒙古自治区伊克昭盟盟委第一书记兼军分区政委
巴图巴根,0000000048,1979.11,1982.11,任内蒙古自治区人民政府副主席兼区农委副主任
巴图巴根,0000000048,1982.11,1983.03,任内蒙古自治区党委常委、内蒙古自治区人民政府副主席
巴图巴根,0000000048,1983.03,1989.12,任中共内蒙古自治区党委副书记（1983年，兼任内蒙古、新疆、青海、甘肃、宁夏、辽宁、吉林、黑龙江“八省区”蒙古语文工作协作小组组长）
巴图巴根,0000000048,1988.06,1993.05,任内蒙古自治区第七届人大常委会主任、党组书记
巴图巴根,0000000048,1993.05,1998.03,任第八届全国政协常委、民族和宗教事务委员会副主任
巴图巴根,0000000048,2001.02,  ,离职休养
巴音朝鲁,0000000049,1976.11,1980.11,内蒙古自治区伊克昭盟委组织部干事
巴音朝鲁,0000000049,1980.11,1982.11,内蒙古师范大学政教系干部专修科政治理论专业学习
巴音朝鲁,0000000049,1982.11,1985.10,内蒙古自治区伊克昭盟委组织部干事、组织科科长
巴音朝鲁,0000000049,1985.10,1988.12,内蒙古自治区伊克昭盟伊金霍洛旗委副书记、旗长
巴音朝鲁,0000000049,1988.12,1991.11,内蒙古自治区伊克昭盟伊金霍洛旗委书记
巴音朝鲁,0000000049,1991.11,1992.05,共青团内蒙古自治区委副书记
巴音朝鲁,0000000049,1992.05,1993.05,共青团内蒙古自治区委书记
巴音朝鲁,0000000049,1993.05,1998.06,共青团中央书记处书记、全国青联常务副主席（其间：1994.03-1997.03吉林大学经济管理学院国民经济计划与管理专业在职研究生学习，获经济学硕士学位）
巴音朝鲁,0000000049,1995.09,1995.11,中央党校省部级进修班学习
巴音朝鲁,0000000049,1998.06,1998.11,共青团中央书记处常务书记（副部长级）、全国青联代主席
巴音朝鲁,0000000049,1998.11,2001.04,共青团中央书记处常务书记、全国青联主席、全国少工委主任
巴音朝鲁,0000000049,2001.04,2003.12,浙江省副省长、省政府党组成员
巴音朝鲁,0000000049,2003.12,2004.01,浙江省委常委、副省长、宁波市委书记
巴音朝鲁,0000000049,2004.01,2007.05,浙江省委常委、宁波市委书记
巴音朝鲁,0000000049,2007.05,2010.07,浙江省委常委，宁波市委书记、市人大常委会主任
巴音朝鲁,0000000049,2010.07,2011.02,吉林省委副书记、省委党校校长
巴音朝鲁,0000000049,2011.02,2012.05,吉林省委副书记、省政协主席，省委党校校长
巴音朝鲁,0000000049,2012.05,2012.12,吉林省政协主席、党组书记
巴音朝鲁,0000000049,2012.12,2013.01,吉林省委副书记、省政协主席，副省长、代省长
巴音朝鲁,0000000049,2013.01,2014.08,吉林省委副书记、省长
巴音朝鲁,0000000049,2014.08,2014.09,吉林省委书记、省长
巴音朝鲁,0000000049,2014.09,2014.10,吉林省委书记
巴音朝鲁,0000000049,2014.10,,吉林省委书记、省人大常委会主任
白栋材,0000000051,1927.10,1934.00,参加革命工作，任清涧县第二高小团支书、区支
白栋材,0000000051,1934.00,1935.01,参加陕北游击队任经济员
白栋材,0000000051,1935.00,1936.00,任陕北省贸易局秘书、陕北省苏维埃主席团巡视员
白栋材,0000000051,1936.00,1938.00,在中共中央党校学习，任教员、班主任、区主任
白栋材,0000000051,1939.00,1940.00,任中共陕甘宁边区三边地委书记
白栋材,0000000051,1940.00,1942.00,任中共陕甘宁边区保安处地方部部长兼干部科科长、处长办公室主任
白栋材,0000000051,1942.00,1943.00,任中共西北局组织部党务指导科科长
白栋材,0000000051,1943.00,1944.02,任中共西北党校教务主任、副校长
白栋材,0000000051,1944.02,1945.09,任中共中央党校五部主任
白栋材,0000000051,1945.04,1945.06,作为陕甘宁边区代表出席中国共产党第七次全国代表大会
白栋材,0000000051,1949.02,1949.05,任吉林省南下干部大队党委委员、第三中队队长兼政治委员
白栋材,0000000051,1949.05,1953.11,任中共江西省南昌地委书记、江西军区南昌军分区政治委员，中共江西省委第三副书记兼南昌市委书记、南昌市市长
白栋材,0000000051,1953.11,1956.04,任中共江西省委第三副书记兼工业工作部部长
白栋材,0000000051,1956.04,1967.01,任中共江西省委书记处书记
白栋材,0000000051,1969.08,1970.04,先后任江西省冶金公司负责人、江西省重工业局革委会主任
白栋材,0000000051,1970.04,1972.04,任中共江西省委副书记、省革委会副主任
白栋材,0000000051,1972.04,1979.12,任中共江西省委书记、省革委会副主任
白栋材,0000000051,1979.12,1982.08,任中共江西省委常务书记、省长
白栋材,0000000051,1982.08,1985.06,任中共江西省委第一书记、江西省军区第一政治委员
白栋材,0000000051,1997.02,,离休
白恩培,0000000052,1965.08,1970.08,在西北工业大学航海设备与自动控制系学习大学
白恩培,0000000052,1970.08,1972.04,在陕西省军区独立师农场劳动锻炼
白恩培,0000000052,1972.04,1974.11,任陕西省延安柴油机厂车间调度员、技术员
白恩培,0000000052,1974.11,1981.12,任陕西省延安柴油机厂革委会副主任、副厂长
白恩培,0000000052,1981.12,1983.02,任陕西省延安柴油机厂厂长、党委副书记
白恩培,0000000052,1983.02,1983.09,任陕西省延安卷烟厂党委副书记、厂长
白恩培,0000000052,1983.09,1985.07,任中共陕西省延安地委副书记
白恩培,0000000052,1985.07,1990.05,任中共陕西省延安地委书记（其间：1987年9月一1988年7月在中央党校培训部学习）
白恩培,0000000052,1990.05,1992.03,任中共内蒙古自治区委员会常委、组织部长
白恩培,0000000052,1992.03,1993.08,任中共内蒙古自治区委员会副书记兼自治区党委组织部部长
白恩培,0000000052,1993.08,1994.12,任内蒙古自治区党委副书记
白恩培,0000000052,1994.12,1997.02,当选为第六届中共内蒙古自治区区委副书记
白恩培,0000000052,1997.02,1997.04,任青海省省委副书记
白恩培,0000000052,1997.04,,被中共中央任命为第八届中共青海省委常委、副书记
白恩培,0000000052,1997.04,1998.01,在青海省人大八届常委会第二十九次会议上当选为青海省副省长、代省长
白恩培,0000000052,1998.01,1998.08,任青海省省长
白恩培,0000000052,1998.04,1999.06,任中共第九届青海省委副书记
白恩培,0000000052,1999.06,2000.10,任中共青海省委书记
白恩培,0000000052,2000.01,2001.10,任青海省人大常委会主任
白恩培,0000000052,2001.10,2001.12,任云南省委书记
白恩培,0000000052,2001.12,2003.01,在中共云南省七届一次会议上当选为中共云南省委书记
白恩培,0000000052,2003.01,2006.11,在云南省第十届人民代表大会第一次会议上，当选为云南省人大常委会主任
白恩培,0000000052,2006.11,2008.01,在中共云南省第八届委员会第一次全体会议上当选为省委书记
白恩培,0000000052,2008.01,2011.08,在云南省第十一届人大一次会议上当选为云南省第十一届人民代表大会常务委员会主任
白恩培,0000000052,2011.08,2014.09,被任命为第十一届全国人民代表大会环境与资源保护委员会副主任委员
白恩培,0000000052,2014.09,2014.11,云南省第十二届人民代表大会常务委员会罢免白恩培的第十二届全国人民代表大会代表职务
白介夫,0000000056,1921.01,2013.04,陕西省绥德县人，北京市政协原主席，中国共产党第十三次、十四次全国代表大会代表，第五届、六届全国人大代表，第七届全国政协委员
白介夫,0000000056,1921.01,  ,生于陕西绥德
白介夫,0000000056,1938.00,  ,毕业于绥德简易师范学校师范
白介夫,0000000056,1938.10,  ,参加革命工作，同年11月加入中国共产党
白介夫,0000000056,1939.08,  ,任《黄河日报》编辑，华北新华日报社通联科科员、科长，特派记者，东北日报记者
白介夫,0000000056,1946.04,  ,任辽宁省清原县委宣传部长，吉林省长白县委宣传部长、县委书记，吉林省通化市委书记，辽东省总工会秘书长，营口市长、市委书记，辽宁省委文教部高教处处长，辽宁省高等教育局局长
白介夫,0000000056,1952.00,  ,毕业于北京大学化工系大学
白介夫,0000000056,1952.00,1954.00,参加了从独居石提取钍和混合稀土的研究和建厂工作，所得的钍满足了锦州石油六厂合成石油所用催化剂的需要
白介夫,0000000056,1952.00,1962.00,期间，提出了工业用的铈的湿法空气氧化法和利用钇的位置变化来分离钇的原理和萃取法，提出了分离稀土的流程
白介夫,0000000056,1952.00,1954.00,建立从独居石提取钍和混合稀土的中间工厂，参与
白介夫,0000000056,1954.00,1955.00,建立了从含钒炉渣中提取五氧化二钒的中间工厂，全套设备移交工厂
白介夫,0000000056,1954.00,1955.00,建立提取钒的中间工厂，主持
白介夫,0000000056,1957.03,  ,任中科院化学物理研究所党委书记、副所长，化学研究所党委书记等职
白介夫,0000000056,1972.00,  ,任北京市科技局局长，市委、市革委会科教组副组长，市委科教部副部长，市科委主任，市委常委、市革委会副主任
白介夫,0000000056,1979.12,  ,任北京市副市长、常务副市长，市计划生育委员会主任
白介夫,0000000056,1984.07,  ,任北京市人民政府顾问
白介夫,0000000056,1986.05,  ,当选为北京市第六届政协主席
白介夫,0000000056,1988.01,  ,当选为北京市第七届政协主席
白介夫,0000000056,2013.04,  ,因病医治无效在中国北京逝世，享年92岁
白录堂,0000000062,1963.09,,先后在煤炭部汾西矿务局水峪煤矿、邯郸矿务局等地工作
白录堂,0000000062,1983.08,,先后任邯郸地委委员、行署副专员，邯郸市委副书记、市长，邯郸市委书记
白录堂,0000000062,1993.06,,任省劳动厅厅长
白录堂,0000000062,1998.01,,当选省人大常委会副主任，同年7月当选省总工会主席
白玛旺堆,0000000064,1987.07,1991.06,西藏自治区水文总站昌都水文水资源勘测大队技术员、副大队长
白玛旺堆,0000000064,1991.06,1992.06,西藏自治区水文总站羊湖水文水资源勘测大队大队长
白玛旺堆,0000000064,1992.06,1997.01,西藏自治区水文水资源勘测局副局长
白玛旺堆,0000000064,1997.01,1999.04,西藏自治区水利技术服务总站党委书记
白玛旺堆,0000000064,1999.04,2000.04,西藏自治区水利规划勘测设计研究院副院长（正县级）
白玛旺堆,0000000064,2000.04,2005.07,西藏自治区水利厅党组成员、副厅长
白玛旺堆,0000000064,2000.05,2000.11,挂职任水利部建设与管理司副司长
白玛旺堆,0000000064,2005.07,2012.04,西藏自治区水利厅党组副书记、厅长
白玛旺堆,0000000064,2012.04,2015.06,西藏自治区阿里地委副书记、行署专员
白玛旺堆,0000000064,2015.06,2016.11,西藏自治区阿里地委书记，阿里军分区党委第一书记
白玛旺堆,0000000064,2016.11,2017.01,西藏自治区党委常委，阿里地委书记，阿里军分区党委第一书记
白玛旺堆,0000000064,2017.01,,"西藏自治区党委常委、拉萨市委书记，拉萨警备区党委第一书记
拉萨河河长"
白润璋,0000000067,1963.00,1968.00,在天津工学院化工系燃料化学工学专业学习，留校待分配（1968年9月至1968年12月）
白润璋,0000000067,1968.00,1971.00,为河北邢台煤矿掘进队工人
白润璋,0000000067,1971.00,1981.00,为新疆生产建设兵团农一师煤矿生产科技术员，农一师煤矿采煤队党支部书记、政治指导员、副矿长
白润璋,0000000067,1981.00,1982.00,为河北省石家庄地区化工局秘书科副科长
白润璋,0000000067,1982.00,1983.00,任石家庄地区滹沱河化肥厂厂长、党委副书记
白润璋,0000000067,1983.00,1985.00,任束鹿县委副书记
白润璋,0000000067,1985.00,1986.00,任束鹿县委书记
白润璋,0000000067,1986.00,1988.00,任辛集市委书记
白润璋,0000000067,1988.00,1989.00,任石家庄地委委员、辛集市委书记
白润璋,0000000067,1989.00,1991.00,任石家庄地委副书记
白润璋,0000000067,1991.00,1993.00,任石家庄地委副书记、行署专员，石家庄地委代理书记（1993年5月至1993年6月），石家庄市委副书记（正地厅级）（1993年6月至1993年12月）
白润璋,0000000067,1993.00,1996.00,任衡水地委书记
白润璋,0000000067,1996.00,1997.00,任衡水市委书记
白润璋,0000000067,1997.00,2002.00,任唐山市委书记
白润璋,0000000067,2003.01,,任省十届人大常委会副主任、党组成员
白尚成,0000000068,1980.10,1981.01,银南地区少数民族干训班学习
白尚成,0000000068,1981.01,1982.12,县级吴忠市红旗公社团委书记兼文书
白尚成,0000000068,1982.12,1984.02,县级吴忠市团委常委
白尚成,0000000068,1984.02,1985.09,县级吴忠市团委副书记
白尚成,0000000068,1985.09,1987.07,中国工运学院学习
白尚成,0000000068,1987.07,1995.06,县级吴忠市团委副书记、书记
白尚成,0000000068,1995.06,1998.08,县级吴忠市委常委、宣传部部长
白尚成,0000000068,1998.08,1999.02,吴忠市利通区委常委、宣传部部长
白尚成,0000000068,1999.02,2001.06,吴忠市利通区副区长
白尚成,0000000068,2001.06,2001.11,吴忠市利通区委副书记
白尚成,0000000068,2001.11,2004.11,灵武市委副书记、市长
白尚成,0000000068,2004.11,2006.08,灵武市委书记
白尚成,0000000068,2006.08,2007.06,宁夏回族自治区宁东能源化工基地党工委副书记（副厅级）、灵武市委书记
白尚成,0000000068,2007.06,2008.01,固原市委常委、副市长
白尚成,0000000068,2008.01,2008.12,固原市委副书记、副市长、代市长
白尚成,0000000068,2008.12,2012.10,固原市委副书记、市长
白尚成,0000000068,2012.10,2012.12,吴忠市委副书记，副市长、代市长
白尚成,0000000068,2012.12,2015.05,吴忠市委副书记，市长
白尚成,0000000068,2015.05,2015.06,宁夏回族自治区银川市委副书记，市人民政府副市长、代市长、党组书记，宁夏银川综合保税区党工委委员、书记、管委会主任
白尚成,0000000068,2015.06,2015.08,银川市委委员、常委、副书记，宁夏银川综合保税区党工委委员、书记，管委会主任，提名为银川市市长候选人
白尚成,0000000068,2015.08,2017.06,银川市委委员、常委、副书记、银川市人民政府市长，宁夏银川综合保税区党工委委员、书记，管委会主任
白尚成,0000000068,2017.06,,宁夏回族自治区党委常委、统战部部长，银川市委副书记、市长，银川综合保税区党工委书记、管委会主任
白希,0000000070,1979.09,1983.07,中国政法大学法律系法律专业学习
白希,0000000070,1983.07,1988.12,中国政法大学助教、讲师
白希,0000000070,1988.12,1991.09,中国政法大学党委学生工作部副部长、学生处副处长、团委书记（副处级）
白希,0000000070,1991.09,1992.12,中国政法大学党委学生工作部副部长、学生处副处长、团委书记（正处级），副教授
白希,0000000070,1992.12,1994.09,中国政法大学党委学生工作部部长兼学生处处长
白希,0000000070,1994.09,1996.02,共青团中央学校部大学处处长
白希,0000000070,1996.02,1998.08,共青团中央学校部副部长
白希,0000000070,1998.08,1999.10,共青团中央宣传部副部长
白希,0000000070,1999.10,2001.03,共青团中央维护青少年权益部部长
白希,0000000070,2001.03,2004.08,共青团中央学校部部长、全国学联秘书长（其间：2003.03--2004.03，挂职任中国长江三峡工程开发总公司新闻宣传中心副主任、党总支副书记）
白希,0000000070,2004.08,2005.11,共青团中央学校部部长，挂职任广西壮族自治区党委副秘书长
白希,0000000070,2005.11,2006.08,广西壮族自治区党委副秘书长、办公厅副主任（正厅级）
白希,0000000070,2006.08,2008.08,广西贺州市委副书记（正厅级）（其间：2002.09--2007.12，吉林大学行政学院政治学理论专业学习，获法学博士学位）
白希,0000000070,2008.08,2008.09,广西贺州市委副书记（正厅级），市人民政府副市长、代市长
白希,0000000070,2008.09,2014.01,广西贺州市委副书记，市人民政府市长、党组书记
白希,0000000070,2014.01,2014.02,广西来宾市委副书记、市人民政府副市长、代市长、党组书记
白希,0000000070,2014.02,2016.01,广西来宾市委副书记，市人民政府市长、党组书记
白希,0000000070,2016.01,2016.03,广西壮族自治区农业厅党组书记
白希,0000000070,2016.03,2017.01,广西壮族自治区农业厅厅长、党组书记
白希,0000000070,2017.01,,中国科协科普部部长
白向群,0000000073,1980.09,1984.07,内蒙古民族师范学院物理系物理专业学习
白向群,0000000073,1984.07,1986.03,内蒙古自治区赤峰市教育局干部
白向群,0000000073,1986.03,1993.02,内蒙古自治区赤峰市教育局团委书记、党办主任、成人招生办公室主任、秘书科科长（其间：1988.05--1989.10挂职任内蒙古自治区巴林右旗羊场乡党委副书记）
白向群,0000000073,1993.02,1994.06,共青团内蒙古自治区赤峰市委副书记
白向群,0000000073,1994.06,1996.08,共青团内蒙古自治区赤峰市委书记
白向群,0000000073,1996.08,2000.09,共青团内蒙古自治区委副书记、党组成员（其间：1996.12--1998.11中国社会科学院研究生院经济系市场经济专业在职研究生学习）
白向群,0000000073,2000.09,2003.03,共青团内蒙古自治区委书记、党组书记
白向群,0000000073,2003.03,2008.02,内蒙古自治区乌海市委副书记、市长（其间：2003.09--2006.07中国人民大学经济学院政治经济学专业在职研究生学习，获经济学博士学位;2006.05--2007.04挂职任三峡总公司长江三峡旅游发展有限责任公司副总经理）
白向群,0000000073,2008.02,2011.02,内蒙古自治区乌海市委书记
白向群,0000000073,2011.02,2012.05,内蒙古自治区锡林郭勒盟盟委书记
白向群,0000000073,2012.05,2013.02,内蒙古自治区副主席、党组成员
白向群,0000000073,2013.02,,内蒙古自治区副主席、党组成员
白雪山,0000000075,1984.02,1993.05,先后在银川市郊区第二建筑工程公司、银川市政府驻上海联络处等单位工作
白雪山,0000000075,1993.05,1994.09,任银川市政府驻上海联络处主任
白雪山,0000000075,1994.09,1995.02,任银川市郊区党委常委、副区长
白雪山,0000000075,1995.02,1996.12,任银川市郊区党委副书记、代区长、区长
白雪山,0000000075,1996.12,2001.02,任银川市郊区党委书记
白雪山,0000000075,2001.02,2001.09,任银川市委常委、郊区党委书记
白雪山,0000000075,2001.09,2002.11,任银川市委常委、贺兰县委书记
白雪山,0000000075,2002.11,2003.12,任银川市委常委、副市长
白雪山,0000000075,2003.12,2005.07,任银川市委副书记、副市长
白雪山,0000000075,2005.07,2006.01,任银川市委副书记、代市长
白雪山,0000000075,2006.01,2007.09,任银川市委副书记、市长
白雪山,0000000075,2007.09,2007.12,任吴忠市委书记、市人大常委会党组书记
白雪山,0000000075,2007.12,2013.01,任吴忠市委书记，市人大常委会主任、党组书记
白雪山,0000000075,2013.01,2015.11,任宁夏回族自治区人民政府副主席、党组成员
白雪山,0000000075,2015.11,,涉嫌严重违纪，中央已决定免去其领导职务
白音,0000000076,1994.00,1994.12,任中共内蒙古自治区呼和浩特市委书记，
白音,0000000076,1994.12,1998.01,任内蒙古自治区委常委
白音,0000000076,1998.01,  ,任内蒙古自治区第九届人大常委会副主任
白云,0000000077,1976.12,1979.05,国防科委廿基地通讯总站卫生队卫生员
白云,0000000077,1979.05,1984.09,雁北军分区后勤部卫生科卫生员、护士
白云,0000000077,1984.09,1986.05,朔县县委宣传部党教科副科长
白云,0000000077,1986.05,1986.09,平朔矿区工委干事（期间：1984.09-1986.07在雁北师范专科学校干部专修科学习）
白云,0000000077,1986.09,1988.06,平朔矿区工委团委书记
白云,0000000077,1988.06,1989.01,朔州市委筹备组组织组工作
白云,0000000077,1989.01,1990.04,共青团朔州市委负责人
白云,0000000077,1990.04,1993.03,共青团朔州市委书记
白云,0000000077,1993.03,1997.12,共青团山西省委副书记（期间：1994.09--1997.07在中国人民大学工商管理学院工商管理专业在职硕士研究生学习）
白云,0000000077,1996.09,1997.01,在中央党校进修二班学习
白云,0000000077,1997.12,2001.02,共青团山西省委副书记、党组副书记
白云,0000000077,2001.02,2003.03,共青团山西省委书记、党组书记
